X_text,X_emb,y_text,y_emb
meeting system,1100010010010110010001,system create,1011001000100101110110
system create,1011001000100101110110,create log,0010111011001000000111
create log,0010111011001000000111,log messages,0100000011111001100010
log messages,0100000011111001100010,messages exchanged,1100110001001101001100
messages exchanged,1100110001001101001100,exchanged participants,0110100110011010010110
exchanged participants,0110100110011010010110,participants easy,1101001011001100111001
participants easy,1101001011001100111001,easy meeting,0110011100111000100100
easy meeting,0110011100111000100100,meeting initiator,1100010010001011001010
meeting initiator,1100010010001011001010,initiator monitor,0101100101011001010000
initiator monitor,0101100101011001010000,monitor meeting,1100101000011000100100
monitor meeting,1100101000011000100100,meeting planning,1100010010011110010111
meeting planning,1100010010011110010111,planning proceedings,1111001011111111110111
planning meetings,1111001011111000100101,meetings system,1100010010110110010001
meetings system,1100010010110110010001,system shall,1011001000110101110100
system shall,1011001000110101110100,shall take,1010111010010110011100
shall take,1010111010010110011100,take account,1011001110000000011010
take account,1011001110000000011010,account constraints,0000001101000111001100
account constraints,0000001101000111001100,constraints expressed,0011100110001111000101
constraints expressed,0011100110001111000101,expressed meeting,0111100010111000100100
expressed meeting,0111100010111000100100,meeting participants,1100010010011010010110
meeting participants,1100010010011010010110,participants every,1101001011001101011010
participants every,1101001011001101011010,every constraint,0110101101000111001101
every constraint,0110101101000111001101,constraint expressed,0011100110101111000101
constraint expressed,0011100110101111000101,expressed participant,0111100010111010010010
expressed participant,0111100010111010010010,participant shall,1101001001010101110100
participant shall,1101001001010101110100,shall added,1010111010000000101011
shall added,1010111010000000101011,added participants,0000010101111010010110
added participants,0000010101111010010110,participants preferences,1101001011011111100000
participants preferences,1101001011011111100000,preferences set,1111110000010101111111
date meeting,0010010000111000100100,meeting participant,1100010010011010010010
meeting participant,1100010010011010010010,participant attend,1101001001000011010011
participant attend,1101001001000011010011,attend shall,0001101001110101110100
attend shall,0001101001110101110100,shall added,1010111010000000101011
shall added,1010111010000000101011,added preference,0000010101111110100000
added preference,0000010101111110100000,preference set,1111010000010101111111
preference set,1111010000010101111111,set date,1010111111100100100001
set date,1010111111100100100001,date meeting,0010010000111000100100
date meeting,0010010000111000100100,meeting participant,1100010010011010010010
meeting participant,1100010010011010010010,participant cannot,1101001001000010001101
participant cannot,1101001001000010001101,cannot attend,0001000110100011010011
cannot attend,0001000110100011010011,attend shall,0001101001110101110100
attend shall,0001101001110101110100,shall added,1010111010000000101011
shall added,1010111010000000101011,added exclusion,0000010101101101000100
added exclusion,0000010101101101000100,exclusion set,0110100010010101111111
exclusion set,0110100010010101111111,set user,1010111111110011110010
set user,1010111111110011110010,user changes,1001111001000110011110
user changes,1001111001000110011110,changes constraints,0011001111000111001100
changes constraints,0011001111000111001100,constraints sdms,0011100110010100111110
constraints sdms,0011100110010100111110,sdms shall,1010011111010101110100
sdms shall,1010011111010101110100,shall rearrange,1010111010011101010000
shall rearrange,1010111010011101010000,rearrange meeting,1110101000011000100100
rearrange meeting,1110101000011000100100,meeting accommodate,1100010010000000001011
meeting accommodate,1100010010000000001011,accommodate change,0000000101100110011011
accommodate change,0000000101100110011011,change users,0011001101110011010111
change users,0011001101110011010111,users preference,1001101011111110100000
users preference,1001101011111110100000,preference set,1111010000010101111111
preference set,1111010000010101111111,set exclusion,1010111111101101000100
set exclusion,1010111111101101000100,exclusion set,0110100010010101111111
exclusion set,0110100010010101111111,set preferred,1010111111111111100001
set preferred,1010111111111111100001,preferred location,1111110000101000000100
preferred location,1111110000101000000100,location shall,0100000010010101110100
location shall,0100000010010101110100,shall changed,1010111010000110011010
shall changed,1010111010000110011010,changed meeting,0011001101011000100100
changed meeting,0011001101011000100100,meeting datelocation,1100010010000100100011
meeting datelocation,1100010010000100100011,datelocation proposed,0010010001111111001110
datelocation proposed,0010010001111111001110,proposed meeting,1111100111011000100100
proposed meeting,1111100111011000100100,meeting initiator,1100010010001011001010
external constraints,0111100111100111001100,constraints shall,0011100110010101110100
constraints shall,0011100110010101110100,shall considered,1010111010000111011001
shall considered,1010111010000111011001,considered meeting,0011101100111000100100
considered meeting,0011101100111000100100,meeting date,1100010010000100100001
meeting date,1100010010000100100001,date location,0010010000101000000100
date location,0010010000101000000100,location proposed,0100000010011111001110
example high,0110100101001010010110,high priority,0101001011011111111010
high priority,0101001011011111111010,priority meeting,1111111101011000100100
priority meeting,1111111101011000100100,meeting needs,1100010010011011000001
meeting needs,1100010010011011000001,needs accommodated,1101100000100000001001
needs accommodated,1101100000100000001001,accommodated lower,0000000100111000001101
accommodated lower,0000000100111000001101,lower priority,1100000110111111111010
lower priority,1100000110111111111010,priority meeting,1111111101011000100100
priority meeting,1111111101011000100100,meeting changed,1100010010000110011010
meeting changed,1100010010000110011010,changed cancelled,0011001101000010001111
changed cancelled,0011001101000010001111,cancelled geographical,0001000111101110011011
cancelled geographical,0001000111101110011011,geographical disaster,0111001101101100000001
geographical disaster,0111001101101100000001,disaster occurs,0110000000111011110101
disaster occurs,0110000000111011110101,occurs need,1101111010111001000000
occurs need,1101111010111001000000,need reschedule,1100100000011100011100
need reschedule,1100100000011100011100,reschedule meeting,1110001110011000100100
reschedule meeting,1110001110011000100100,meeting proposed,1100010010011111001110
meeting proposed,1100010010011111001110,proposed meeting,1111100111011000100100
proposed meeting,1111100111011000100100,meeting cancelled,1100010010000010001111
conflict resolution,0011101010111100011000,resolution shall,1110001100010101110100
