X_text,X_emb,y_text,y_emb
encrypted,01101101011,dtlssrtp,01100110110
dtlssrtp,01100110110,defined,00100101010
defined,00100101010,webrtc,10001011100
webrtc,10001011100,nave,11001000101
nave,11001000101,denial,00100111100
denial,00100111100,service,10101111011
service,10101111011,attacks,00011010101
attacks,00011010101,possible,11110111111
possible,11110111111,instance,01011000111
instance,01011000111,peers,11010001011
peers,11010001011,could,00101010101
could,00101010101,degrade,00100101000
degrade,00100101000,stre,10111100100
software,10101000011,quality,11101000111
quality,11101000111,attributes,00011010000
attributes,00011010000,adaptability,00000111011
adaptability,00000111011,peers,11010001011
peers,11010001011,attempt,00011010111
attempt,00011010111,modify,11001110010
modify,11001110010,bandwidth,00011100010
bandwidth,00011100010,requirements,11100010101
requirements,11100010101,face,01111001010
face,01111001010,changing,00110011111
changing,00110011111,network,11011000111
network,11011000111,conditions,00111010001
conditions,00111010001,lowbandwidth,11000001100
lowbandwidth,11000001100,connections,00111011110
connections,00111011110,mobile,11001111101
mobile,11001111101,channel,00110011101
channel,00110011101,concept,00111110011
concept,00111110011,overlay,11010111001
overlay,11010111001,ppcasts,11110101101
ppcasts,11110101101,peertopeer,11010001010
peertopeer,11010001010,network,11011000111
network,11011000111,allowing,00001110110
allowing,00001110110,core,00101001001
core,00101001001,signaling,10101011100
signaling,10101011100,functions,01110010111
functions,01110010111,arate,00011000001
arate,00011000001,availability,00011111000
availability,00011111000,user,10011110010
user,10011110010,access,00000001101
access,00000001101,service,10101111011
service,10101111011,broadcast,00010110010
broadcast,00010110010,view,10011000001
view,10011000001,broadcasts,00010010000
broadcasts,00010010000,via,10011000010
via,10011000010,website,10001010100
website,10001010100,serverside,10101111001
serverside,10101111001,software,10101000011
software,10101000011,unusual,10011101001
unusual,10011101001,requirements,11100010101
requirements,11100010101,allowing,00001110110
allowing,00001110110,deployment,00100110110
deployment,00100110110,many,11000110010
many,11000110010,environments,01101110001
environments,01101110001,correctn,00101011011
talk,10110011110,clientside,00110111111
clientside,00110111111,serverside,10101111001
serverside,10101111001,portability,11110110111
portability,11110110111,reliability,11100101100
reliability,11100101100,ppcast,11110101111
ppcast,11110101111,server,10101101000
server,10101101000,attempt,00011010111
attempt,00011010111,make,11000011110
make,11000011110,sure,10110110111
sure,10110110111,peer,11010001001
peer,11010001001,always,00001010110
always,00001010110,connection,00111011111
connection,00111011111,another,00001011010
another,00001011010,peer,11010001001
peer,11010001001,network,11011000111
network,11011000111,lower,11000001101
lower,11000001101,quality,11101000111
quality,11101000111,connections,00111011110
connections,00111011110,attempted,00011010110
attempted,00011010110,detected,00100011000
detected,00100011000,resolved,11100001001
resolved,11100001001,automatically,00011111010
automatically,00011111010,different,00100000111
different,00100000111,peer,11010001001
peer,11010001001,connection,00111011111
connection,00111011111,navigation,11001000110
navigation,11001000110,different,00100000111
different,00100000111,channels,00110011100
channels,00110011100,normal,11011011111
normal,11011011111,operation,11011100110
operation,11011100110,cause,00110001010
cause,00110001010,undue,10010100000
undue,10010100000,interruption,01001010100
interruption,01001010100,peers,11010001011
peers,11010001011,rebroadcasting,11101110111
rebroadcasting,11101110111,reusability,10100001100
reusability,10100001100,webrtc,10001011100
webrtc,10001011100,api,00001001001
api,00001001001,designed,00100010101
designed,00100010101,mind,11001101011
mind,11001101011,reusable,10100001101
reusable,10100001101,core,00101001001
user,10011110010,interface,01001001000
interface,01001001000,intuitive,01001010011
intuitive,01001010011,minimal,11001101001
minimal,11001101001,user,10011110010
user,10011110010,set,10101111111
conflict,00111010101,change,00110011011
change,00110011011,exclusion,01101000100
exclusion,01101000100,set,10101111111
set,10101111111,monitor,11001010000
monitor,11001010000,meeting,11000100100
meeting,11000100100,change,00110011011
change,00110011011,preference,11110100000
preference,11110100000,set,10101111111
set,10101111111,conflict,00111010101
conflict,00111010101,conflict,00111010101
conflict,00111010101,change,00110011011
change,00110011011,location,01000000100
location,01000000100,planning,11110010111
planning,11110010111,meeting,11000100100
meeting,11000100100,cancel,00010001110
cancel,00010001110,meeting,11000100100
meeting,11000100100,external,01111001111
external,01111001111,constraints,00111001100
constraints,00111001100,replanning,11100111111
replanning,11100111111,meeting,11000100100
meeting,11000100100,application,00001000100
application,00001000100,domain,01100010111
domain,01100010111,conflict,00111010101
conflict,00111010101,resolution,11100011000
resolution,11100011000,check,00110010110
check,00110010110,resolution,11100011000
resolution,11100011000,policies,11110110011
policies,11110110011,participant,11010010010
participant,11010010010,interactions,01001000100
interactions,01001000100,make,11000011110
make,11000011110,communication,00111100001
communication,00111100001,reliable,11100101101
reliable,11100101101,communicate,00110100000
communicate,00110100000,request,11100010000
request,11100010000,replies,11100110100
replies,11100110100,awareness,00011101101
awareness,00011101101,planning,11110010111
planning,11110010111,process,11111110110
process,11111110110,support,10110111101
support,10110111101,negotiation,11011000010
negotiation,11011000010,conflict,00111010101
monitor,11001010000,meeting,11000100100
meeting,11000100100,system,10110010001
system,10110010001,create,00101110110
create,00101110110,log,01000000111
log,01000000111,messages,11001100010
messages,11001100010,exchanged,01101001100
exchanged,01101001100,participants,11010010110
participants,11010010110,easy,01100111001
easy,01100111001,meeting,11000100100
meeting,11000100100,initiator,01011001010
initiator,01011001010,monitor,11001010000
monitor,11001010000,meeting,11000100100
meeting,11000100100,planning,11110010111
planning,11110010111,proceedings,11111110111
planning,11110010111,meetings,11000100101
meetings,11000100101,system,10110010001
system,10110010001,shall,10101110100
shall,10101110100,take,10110011100
take,10110011100,account,00000011010
account,00000011010,constraints,00111001100
constraints,00111001100,expressed,01111000101
expressed,01111000101,meeting,11000100100
meeting,11000100100,participants,11010010110
participants,11010010110,every,01101011010
every,01101011010,constraint,00111001101
constraint,00111001101,expressed,01111000101
expressed,01111000101,participant,11010010010
participant,11010010010,shall,10101110100
shall,10101110100,added,00000101011
added,00000101011,participants,11010010110
participants,11010010110,preferences,11111100000
preferences,11111100000,set,10101111111
date,00100100001,meeting,11000100100
meeting,11000100100,participant,11010010010
participant,11010010010,attend,00011010011
attend,00011010011,shall,10101110100
shall,10101110100,added,00000101011
added,00000101011,preference,11110100000
preference,11110100000,set,10101111111
set,10101111111,date,00100100001
date,00100100001,meeting,11000100100
meeting,11000100100,participant,11010010010
participant,11010010010,cannot,00010001101
cannot,00010001101,attend,00011010011
attend,00011010011,shall,10101110100
shall,10101110100,added,00000101011
added,00000101011,exclusion,01101000100
exclusion,01101000100,set,10101111111
set,10101111111,user,10011110010
user,10011110010,changes,00110011110
changes,00110011110,constraints,00111001100
constraints,00111001100,sdms,10100111110
sdms,10100111110,shall,10101110100
shall,10101110100,rearrange,11101010000
rearrange,11101010000,meeting,11000100100
meeting,11000100100,accommodate,00000001011
accommodate,00000001011,change,00110011011
change,00110011011,users,10011010111
users,10011010111,preference,11110100000
preference,11110100000,set,10101111111
set,10101111111,exclusion,01101000100
exclusion,01101000100,set,10101111111
set,10101111111,preferred,11111100001
preferred,11111100001,location,01000000100
location,01000000100,shall,10101110100
shall,10101110100,changed,00110011010
changed,00110011010,meeting,11000100100
meeting,11000100100,datelocation,00100100011
datelocation,00100100011,proposed,11111001110
proposed,11111001110,meeting,11000100100
meeting,11000100100,initiator,01011001010
external,01111001111,constraints,00111001100
constraints,00111001100,shall,10101110100
shall,10101110100,considered,00111011001
considered,00111011001,meeting,11000100100
meeting,11000100100,date,00100100001
date,00100100001,location,01000000100
location,01000000100,proposed,11111001110
example,01101001010,high,01010010110
high,01010010110,priority,11111111010
priority,11111111010,meeting,11000100100
meeting,11000100100,needs,11011000001
needs,11011000001,accommodated,00000001001
accommodated,00000001001,lower,11000001101
lower,11000001101,priority,11111111010
priority,11111111010,meeting,11000100100
meeting,11000100100,changed,00110011010
changed,00110011010,cancelled,00010001111
cancelled,00010001111,geographical,01110011011
geographical,01110011011,disaster,01100000001
disaster,01100000001,occurs,11011110101
occurs,11011110101,need,11001000000
need,11001000000,reschedule,11100011100
reschedule,11100011100,meeting,11000100100
meeting,11000100100,proposed,11111001110
proposed,11111001110,meeting,11000100100
meeting,11000100100,cancelled,00010001111
conflict,00111010101,resolution,11100011000
resolution,11100011000,shall,10101110100
shall,10101110100,supported,10110111100
supported,10110111100,according,00000011001
according,00000011001,policies,11110110011
policies,11110110011,stated,10111110111
stated,10111110111,client,00110111100
interactions,01001000100,meeting,11000100100
meeting,11000100100,participants,11010010110
participants,11010010110,managed,11000010110
shall,10101110100,means,11000101000
means,11000101000,communicate,00110100000
communicate,00110100000,message,11001100001
message,11001100001,participant,11010010010
